user_id,user_location,tweet_created_at,tweet_id,
1250083188820631552,Taranto Puglia,2021-01-08 20:10:53,1347636918729773057,
817037600099811328,Ascoli Piceno Marche,2021-01-08 20:10:58,1347636937876787200,
52011661,North Brianza,2021-01-08 20:10:58,1347636939449651202,
3049882818,Miane Veneto,2021-01-08 20:11:01,1347636948308021255,
133297534,Torino,2021-01-08 20:11:03,1347636956658851843,
889890874003517440,Policoro Basilicata,2021-01-08 20:11:08,1347636980541222917,
992283257692540929,Cerignola Puglia,2021-01-08 20:11:10,1347636987847716869,
1251322547733516288,Verona Veneto,2021-01-08 20:11:11,1347636991035367425,
1039251322317557761,Roma Lazio,2021-01-08 20:11:11,1347636993556164608,
596665906,Milano,2021-01-08 20:11:20,1347637031489384448,
810923771045543936,Venice Baker street 221b,2021-01-08 20:11:20,1347637031850094595,
1157709835993059335,Colle Brianza Lombardia,2021-01-08 20:11:26,1347637055719936001,
879276528097427456,Feltre Veneto Italy,2021-01-08 20:11:32,1347637079115751425,
137068692,Quindici (🇮🇹) ; 🇹🇷 ; 🇧🇹 ,2021-01-08 20:11:35,1347637092684324865,
2260566889,Sardegna.Italia.,2021-01-08 20:11:38,1347637104893980672,
984608412,padova e appenn.tosco-emiliano,2021-01-08 20:11:38,1347637105573433344,
1116671611,Castellammare del Golfo Sicil,2021-01-08 20:11:39,1347637109415415815,
189218797,Frosinone Lazio,2021-01-08 20:11:49,1347637151073267717,
66130692,Milano,2021-01-08 20:11:51,1347637158887174145,
426622785,Milano,2021-01-08 20:11:52,1347637165778481154,
1193518497453821952,Roma Lazio,2021-01-08 20:11:55,1347637176817889289,
817037600099811328,Ascoli Piceno Marche,2021-01-08 20:11:56,1347637182564098048,
3065553531,Copacabana Colombia,2021-01-08 20:12:00,1347637196841488385,
1302197765766893568,Roma Lazio,2021-01-08 20:12:03,1347637210422661122,
596665906,Milano,2021-01-08 20:12:03,1347637211202781190,
1250083188820631552,Taranto Puglia,2021-01-08 20:12:05,1347637220212170753,
1243133156519227393,Lodi Lombardia,2021-01-08 20:12:13,1347637251262607361,
1168795798198464514,Rossano Calabria,2021-01-08 20:12:22,1347637289934053378,
2657512986,Roma,2021-01-08 20:12:22,1347637291423047681,
1188843954432811010,Trapani Sicilia ,2021-01-08 20:12:25,1347637303947177987,
596665906,Milano,2021-01-08 20:12:34,1347637339951157250,
817037600099811328,Ascoli Piceno Marche,2021-01-08 20:12:36,1347637349837123585,
947514318219874309,Reggio Emilia - Italy,2021-01-08 20:12:37,1347637353041588224,
550118409,Crema Lombardia,2021-01-08 20:12:41,1347637370024325123,
1250018696183066626,Puglia Italia,2021-01-08 20:12:44,1347637381248274434,
817037600099811328,Ascoli Piceno Marche,2021-01-08 20:12:47,1347637392962940928,
917625391157792768,Campidoglio,2021-01-08 20:12:51,1347637409857622018,
1281577073291800577,caratteri un riposiziono mente,2021-01-08 20:12:54,1347637423212212225,
1416547410,composerdoublebassconductor ,2021-01-08 20:12:55,1347637429591805953,
14376973,Rome Italy,2021-01-08 20:12:58,1347637441516236804,
4044954435,Maratea Basilicata,2021-01-08 20:13:00,1347637449770598400,
1039251322317557761,Roma Lazio,2021-01-08 20:13:03,1347637460738703360,
889890874003517440,Policoro Basilicata,2021-01-08 20:13:03,1347637461875363840,
1236533563,Ragusa,2021-01-08 20:13:03,1347637463016067074,
507183179,Bergamo,2021-01-08 20:13:09,1347637487997489154,
29741509,Milan Italy,2021-01-08 20:13:09,1347637489104801798,
426435191,Toscana,2021-01-08 20:13:15,1347637511737245696,
1237071348662448129,Brunate Lombardia,2021-01-08 20:13:16,1347637518225854467,
19284516,Bologna Italy,2021-01-08 20:13:17,1347637518775291907,
66130692,Milano,2021-01-08 20:13:27,1347637561670447110,
1159512722888974337,Polentonia,2021-01-08 20:13:30,1347637574727249920,
499917668,Catania,2021-01-08 20:13:30,1347637576455356419,
1038098930498723841,Reggio nell'Emilia,2021-01-08 20:13:34,1347637590640517126,
1228218354852171776,Italia Lombardia Treviglio ,2021-01-08 20:13:39,1347637611020636161,
1193518497453821952,Roma Lazio,2021-01-08 20:13:39,1347637613465890820,
1250083188820631552,Taranto Puglia,2021-01-08 20:13:43,1347637631363002381,
1039251322317557761,Roma Lazio,2021-01-08 20:13:44,1347637633250447371,
371781632,Salsomaggiore Terme,2021-01-08 20:13:45,1347637637268594691,
919830836253483008,Licciana Nardi Toscana,2021-01-08 20:13:52,1347637667241091076,
879276528097427456,Feltre Veneto Italy,2021-01-08 20:13:55,1347637680318918658,
62942295,📌 Lost.. in Translation 📚,2021-01-08 20:13:56,1347637683657592837,
978592698,caput mundi,2021-01-08 20:13:57,1347637686933323776,
426435191,Toscana,2021-01-08 20:14:00,1347637701403693056,
1336364804970336256,Roma❤💛,2021-01-08 20:14:03,1347637711629389824,
1250083188820631552,Taranto Puglia,2021-01-08 20:14:11,1347637745473253376,
29781007,Novara Italy.,2021-01-08 20:14:12,1347637750183436290,
1168795798198464514,Rossano Calabria,2021-01-08 20:14:14,1347637761415786496,
1143299528,Cremona Lombardia,2021-01-08 20:14:23,1347637796912193536,
1336364804970336256,Roma❤💛,2021-01-08 20:14:23,1347637799294480384,
917625391157792768,Campidoglio,2021-01-08 20:14:26,1347637808408756228,
1039251322317557761,Roma Lazio,2021-01-08 20:14:26,1347637810686160897,
1048664892,Oristano Sardegna,2021-01-08 20:14:29,1347637824795930624,
1250083188820631552,Taranto Puglia,2021-01-08 20:14:30,1347637827165630465,
2333536199,Gorizia Friuli-Venezia Giulia,2021-01-08 20:14:30,1347637828860211200,
376168820,Rossano,2021-01-08 20:14:31,1347637831238365184,
425014160,Roma,2021-01-08 20:14:33,1347637841262768131,
1250083188820631552,Taranto Puglia,2021-01-08 20:14:45,1347637889119748105,
1039251322317557761,Roma Lazio,2021-01-08 20:14:47,1347637898884083712,
961437530,Milano Lombardia,2021-01-08 20:14:49,1347637908627456001,
498067680,potenza,2021-01-08 20:14:50,1347637910808489989,
1256290005451972610,Milano Lombardia,2021-01-08 20:14:51,1347637914965069825,
14376973,Rome Italy,2021-01-08 20:14:54,1347637929372479488,
186976135,Val Susa,2021-01-08 20:15:00,1347637954844512261,
3385893142,Crotone Calabria,2021-01-08 20:15:03,1347637965850292224,
1011627012,Seregno Lombardia,2021-01-08 20:15:15,1347638017423454209,
376122876,Como Italy Europe World,2021-01-08 20:15:18,1347638026575482887,
359454995,Trastevere,2021-01-08 20:15:27,1347638065641226242,
990534174460334081,Ferrara Emilia Romagna,2021-01-08 20:15:37,1347638109526237186,
711487355,Sondrio Valtellina Land ,2021-01-08 20:15:38,1347638112336441344,
523154471,Milan Italy,2021-01-08 20:15:39,1347638117046636546,
728137967378694144,colliano,2021-01-08 20:15:40,1347638120121040901,
102740174,Coriano Emilia Romagna,2021-01-08 20:15:41,1347638125347151876,
1250083188820631552,Taranto Puglia,2021-01-08 20:15:41,1347638125879812096,
30426063,Veneto Italia Gaia,2021-01-08 20:15:44,1347638138714398724,
1228218354852171776,Italia Lombardia Treviglio ,2021-01-08 20:15:45,1347638140819922944,
1416547410,composerdoublebassconductor ,2021-01-08 20:15:45,1347638141386170368,
433609457,Prato Toscana,2021-01-08 20:15:51,1347638168254898176,
1333804912396951552,Saint-Raphaël France,2021-01-08 20:15:55,1347638183325032448,
1237071348662448129,Brunate Lombardia,2021-01-08 20:15:59,1347638201868029959,
76682963,Prato,2021-01-08 20:16:01,1347638207802978306,
1250018696183066626,Puglia Italia,2021-01-08 20:16:03,1347638215721820167,
1120824122571939840,Asiago Veneto,2021-01-08 20:16:05,1347638226622836738,
1256290005451972610,Milano Lombardia,2021-01-08 20:16:08,1347638236731076608,
2836385488,castelfranco veneto🏰🏰🏰,2021-01-08 20:16:09,1347638243244781573,
817037600099811328,Ascoli Piceno Marche,2021-01-08 20:16:12,1347638254733037571,
311550623,Milano Lombardia,2021-01-08 20:16:14,1347638261775290368,
757200358598934528,Vercelli Piemonte,2021-01-08 20:16:16,1347638270587510788,
363013876,Milano Lombardia,2021-01-08 20:16:17,1347638274970554370,
947514318219874309,Reggio Emilia - Italy,2021-01-08 20:16:21,1347638291131215875,
2333536199,Gorizia Friuli-Venezia Giulia,2021-01-08 20:16:26,1347638313985986568,
1281577073291800577,caratteri un riposiziono mente,2021-01-08 20:16:28,1347638322173251593,
889890874003517440,Policoro Basilicata,2021-01-08 20:16:31,1347638333850136576,
376122876,Como Italy Europe World,2021-01-08 20:16:36,1347638354876239875,
978592698,caput mundi,2021-01-08 20:16:41,1347638374480416771,
1344766447306870784,Velletri Lazio,2021-01-08 20:16:47,1347638401638539271,
1250018696183066626,Puglia Italia,2021-01-08 20:16:48,1347638407468605440,
568036542,Roma,2021-01-08 20:16:52,1347638422056423430,
606546950,Brescia Lombardia,2021-01-08 20:16:52,1347638423344066562,
45785070,Cantù Lombardia,2021-01-08 20:16:54,1347638429299961857,
1193518497453821952,Roma Lazio,2021-01-08 20:16:58,1347638448631508993,
596665906,Milano,2021-01-08 20:17:03,1347638468202139649,
1250083188820631552,Taranto Puglia,2021-01-08 20:17:09,1347638495867789313,
363013876,Milano Lombardia,2021-01-08 20:17:11,1347638502561869830,
917625391157792768,Campidoglio,2021-01-08 20:17:18,1347638529787092995,
889890874003517440,Policoro Basilicata,2021-01-08 20:17:18,1347638531217354752,
291363076,Roma Lazio,2021-01-08 20:17:19,1347638537760481281,
1918247922,nel fluire disperante,2021-01-08 20:17:21,1347638544509054983,
2333536199,Gorizia Friuli-Venezia Giulia,2021-01-08 20:17:24,1347638555657568256,
596665906,Milano,2021-01-08 20:17:26,1347638565669396480,
971804975868399616,Grottaferrata Lazio,2021-01-08 20:17:29,1347638579107930113,
1313863192565682177,Caserta,2021-01-08 20:17:30,1347638580387213314,
1250083188820631552,Taranto Puglia,2021-01-08 20:17:34,1347638599152496641,
596665906,Milano,2021-01-08 20:17:41,1347638626197385217,
1048664892,Oristano Sardegna,2021-01-08 20:17:45,1347638643792486401,
2450265194,Friuli-Venezia Giulia Italia,2021-01-08 20:17:52,1347638674322808840,
990534174460334081,Ferrara Emilia Romagna,2021-01-08 20:17:57,1347638693604036610,
2525778087,Sorrento Campania,2021-01-08 20:17:57,1347638696716234752,
2806376596,Monte San Giovanni Campano Lazio,2021-01-08 20:17:58,1347638698704314375,
140078615,Acquapendente Italia,2021-01-08 20:17:59,1347638704261750790,
244886806,Venice - Torino,2021-01-08 20:18:07,1347638739158372353,
1327964346119565314,{f-m-g-c-r-l-a-s-k²-t},2021-01-08 20:18:09,1347638745802153985,
104646966,TurinItaly,2021-01-08 20:18:10,1347638751284002817,
889890874003517440,Policoro Basilicata,2021-01-08 20:18:13,1347638761081991168,
879276528097427456,Feltre Veneto Italy,2021-01-08 20:18:13,1347638762516443136,
2948948513,padova veneto,2021-01-08 20:18:14,1347638767306354688,
596665906,Milano,2021-01-08 20:18:17,1347638777083211778,
426435191,Toscana,2021-01-08 20:18:29,1347638827964375041,
748467184448446468,Biella Piemonte,2021-01-08 20:18:29,1347638831261093888,
2184955430,nel mondo,2021-01-08 20:18:32,1347638841944002562,
523154471,Milan Italy,2021-01-08 20:18:33,1347638844452167682,
822247982179512320,Palermo Sicilia,2021-01-08 20:18:34,1347638850278055945,
926180750336065538,Cagliari Sardegna,2021-01-08 20:18:37,1347638864467402754,
947514318219874309,Reggio Emilia - Italy,2021-01-08 20:18:46,1347638899724726274,
889890874003517440,Policoro Basilicata,2021-01-08 20:18:46,1347638902153220097,
841381849,cremona,2021-01-08 20:18:59,1347638954309378051,
425014160,Roma,2021-01-08 20:19:14,1347639016871616513,
2525778087,Sorrento Campania,2021-01-08 20:19:16,1347639026602405889,
506211156, giornalista @la_stampa  ,2021-01-08 20:19:17,1347639032008863757,
1193518497453821952,Roma Lazio,2021-01-08 20:19:21,1347639046953164804,
3065553531,Copacabana Colombia,2021-01-08 20:19:25,1347639066213416960,
442740518,Rome Italy,2021-01-08 20:19:29,1347639079014436866,
1015701804,Firenze Toscana,2021-01-08 20:19:45,1347639146312065025,
887237907064422402,Sicilia Italia,2021-01-08 20:19:47,1347639158618132488,
879276528097427456,Feltre Veneto Italy,2021-01-08 20:19:50,1347639170106331137,
408152974,Firenze Toscana,2021-01-08 20:19:51,1347639173616967683,
1256290005451972610,Milano Lombardia,2021-01-08 20:19:53,1347639180474642447,
523154471,Milan Italy,2021-01-08 20:19:54,1347639187273605129,
62942295,📌 Lost.. in Translation 📚,2021-01-08 20:19:55,1347639190461288452,
1048664892,Oristano Sardegna,2021-01-08 20:19:57,1347639199416147969,
3065553531,Copacabana Colombia,2021-01-08 20:19:58,1347639202477993985,
1330833476422086656,Sicilia Italia,2021-01-08 20:19:59,1347639208786198538,
1257554797,lombardia,2021-01-08 20:20:00,1347639210547818497,
822247982179512320,Palermo Sicilia,2021-01-08 20:20:01,1347639216054919168,
164616607,Reggio nell'Emilia,2021-01-08 20:20:08,1347639242529398786,
1243133156519227393,Lodi Lombardia,2021-01-08 20:20:13,1347639265908453379,
482807298,Roma Lazio,2021-01-08 20:20:14,1347639268915765248,
320653113,Milano Lombardia,2021-01-08 20:20:20,1347639296090648580,
442740518,Rome Italy,2021-01-08 20:20:21,1347639297298624513,
392046617,Roma Lazio,2021-01-08 20:20:37,1347639364726226945,
435220751,Milano,2021-01-08 20:20:47,1347639408753831936,
1228218354852171776,Italia Lombardia Treviglio ,2021-01-08 20:20:58,1347639455218331648,
32910656,Frankfurt Am Main,2021-01-08 20:21:01,1347639465532153861,
983520494,Prato,2021-01-08 20:21:05,1347639484653989890,
487064233,ko 8,2021-01-08 20:21:07,1347639491511652352,
822247982179512320,Palermo Sicilia,2021-01-08 20:21:10,1347639504975392773,
144303035,Roma Lazio,2021-01-08 20:21:15,1347639526487957511,
1139290509359366146,Torino Piemonte,2021-01-08 20:21:16,1347639529063264257,
76682963,Prato,2021-01-08 20:21:17,1347639532154454017,
1015701804,Firenze Toscana,2021-01-08 20:21:29,1347639585057214464,
822247982179512320,Palermo Sicilia,2021-01-08 20:21:31,1347639591172509696,
1048664892,Oristano Sardegna,2021-01-08 20:21:34,1347639604254552066,
701330054,Roma Lazio,2021-01-08 20:21:40,1347639629340676096,
3065553531,Copacabana Colombia,2021-01-08 20:21:50,1347639671971581954,
879276528097427456,Feltre Veneto Italy,2021-01-08 20:21:54,1347639687767318530,
1015701804,Firenze Toscana,2021-01-08 20:21:55,1347639692414619650,
596665906,Milano,2021-01-08 20:21:57,1347639702648721411,
2953690786,Riva del Garda Trentino-Alto ,2021-01-08 20:21:58,1347639704309682177,
1205556658337984512,Perledo Lombardia,2021-01-08 20:22:00,1347639712987680769,
1193518497453821952,Roma Lazio,2021-01-08 20:22:00,1347639715093164034,
532884745,Saronno,2021-01-08 20:22:01,1347639717446168577,
523154471,Milan Italy,2021-01-08 20:22:02,1347639723456606210,
978592698,caput mundi,2021-01-08 20:22:08,1347639745954918409,
610972828,Milano Lombardia,2021-01-08 20:22:10,1347639755366924290,
2567300479,Alessandria Piemonte,2021-01-08 20:22:14,1347639772597137408,
1015701804,Firenze Toscana,2021-01-08 20:22:14,1347639774098690048,
2870489534,Roma Lazio,2021-01-08 20:22:15,1347639775344406534,
1131273957569683456,Napoli Campania,2021-01-08 20:22:17,1347639785561714690,
22644741,reggio emilia,2021-01-08 20:22:17,1347639787180711940,
947514318219874309,Reggio Emilia - Italy,2021-01-08 20:22:19,1347639794587856904,
1250083188820631552,Taranto Puglia,2021-01-08 20:22:20,1347639799633555463,
1244057765661810689,19 anni buttati al vento,2021-01-08 20:22:21,1347639800950644740,
785531744468557824,Venezia Veneto,2021-01-08 20:22:22,1347639805065228288,
1342986858821771266,Messina Sicilia,2021-01-08 20:22:28,1347639832353398791,
210404013,Sassari Sardinia Italy,2021-01-08 20:22:29,1347639837973745666,
512655114,roma,2021-01-08 20:22:35,1347639863047290881,
3065553531,Copacabana Colombia,2021-01-08 20:22:39,1347639877014335490,
550118409,Crema Lombardia,2021-01-08 20:22:39,1347639879702900736,
1228218354852171776,Italia Lombardia Treviglio ,2021-01-08 20:22:40,1347639883561639937,
1281577073291800577,caratteri un riposiziono mente,2021-01-08 20:22:49,1347639920521863173,
1149408158,Roma - Perugia,2021-01-08 20:22:52,1347639932735651841,
1374434772,Suzzara (MN),2021-01-08 20:22:55,1347639943217246218,
1330833476422086656,Sicilia Italia,2021-01-08 20:22:55,1347639943573680128,
1013577343,UmbriaItalyDubai & Bahrein,2021-01-08 20:22:56,1347639948313292802,
822247982179512320,Palermo Sicilia,2021-01-08 20:22:56,1347639951194779655,
1272975025,Cadelbosco di Sopra,2021-01-08 20:22:57,1347639953631621120,
1168795798198464514,Rossano Calabria,2021-01-08 20:22:59,1347639960380338178,
291363076,Roma Lazio,2021-01-08 20:23:03,1347639978738806787,
596665906,Milano,2021-01-08 20:23:03,1347639980101922822,
76682963,Prato,2021-01-08 20:23:07,1347639993553068033,
1604406252,Firenze Italia,2021-01-08 20:23:11,1347640013916418049,
258458354,Firenze Toscana,2021-01-08 20:23:15,1347640029707845633,
889890874003517440,Policoro Basilicata,2021-01-08 20:23:17,1347640035697422336,
1228218354852171776,Italia Lombardia Treviglio ,2021-01-08 20:23:17,1347640037098319875,
425014160,Roma,2021-01-08 20:23:18,1347640043549175809,
878679891385954304,Italia... Veneto...what else ?,2021-01-08 20:23:20,1347640048557166594,
3065553531,Copacabana Colombia,2021-01-08 20:23:28,1347640082505871367,
1038098930498723841,Reggio nell'Emilia,2021-01-08 20:23:30,1347640090751807490,
2385068164,Trieste Friuli-Venezia Giulia,2021-01-08 20:23:30,1347640092685455367,
1149408158,Roma - Perugia,2021-01-08 20:23:36,1347640118237130752,
376168820,Rossano,2021-01-08 20:23:39,1347640130052513793,
2184727542,San Benedetto del Tronto,2021-01-08 20:23:39,1347640130459340803,
887486635,Floridia Sicilia,2021-01-08 20:23:40,1347640133181440000,
701330054,Roma Lazio,2021-01-08 20:23:41,1347640137501597698,
476136827,Padova/Treviso ,2021-01-08 20:23:41,1347640137912635397,
80672878,Viareggio,2021-01-08 20:23:42,1347640142434095106,
164616607,Reggio nell'Emilia,2021-01-08 20:23:44,1347640149048520708,
596665906,Milano,2021-01-08 20:23:44,1347640151334416393,
933362476393082881,Stella Liguria,2021-01-08 20:23:50,1347640174692491264,
1192906103559991298,Marche Italia,2021-01-08 20:23:51,1347640180304347136,
879276528097427456,Feltre Veneto Italy,2021-01-08 20:23:55,1347640196431544323,
1131273957569683456,Napoli Campania,2021-01-08 20:24:18,1347640293458386947,
1250389134935498752,Reggio Emilia Italia,2021-01-08 20:24:20,1347640302392274946,
174171726,Roma Lazio,2021-01-08 20:24:23,1347640315725963267,
474736876,Milano,2021-01-08 20:24:28,1347640336185782277,
1035959506700783618,orbassano piemonte,2021-01-08 20:24:28,1347640336210866182,
984608412,padova e appenn.tosco-emiliano,2021-01-08 20:24:30,1347640344783949824,
1035959506700783618,orbassano piemonte,2021-01-08 20:24:31,1347640346080120848,
179199123,In giro per l'Italia e non...,2021-01-08 20:24:33,1347640355508908034,
1035959506700783618,orbassano piemonte,2021-01-08 20:24:33,1347640355542474754,
1035959506700783618,orbassano piemonte,2021-01-08 20:24:34,1347640358872772614,
1035959506700783618,orbassano piemonte,2021-01-08 20:24:34,1347640361158639616,
1035959506700783618,orbassano piemonte,2021-01-08 20:24:36,1347640367408160768,
1250389134935498752,Reggio Emilia Italia,2021-01-08 20:24:40,1347640384818733057,
382579638,Napoli Campania,2021-01-08 20:24:49,1347640424110948357,
2873823887,Informatico,2021-01-08 20:24:52,1347640434756091911,
423844731,Desenzano del Garda Lombardia,2021-01-08 20:24:52,1347640435628527616,
3197688345,Reggio Emilia Emilia Romagna,2021-01-08 20:24:53,1347640441349562369,
1168795798198464514,Rossano Calabria,2021-01-08 20:24:57,1347640455534702592,
1237071348662448129,Brunate Lombardia,2021-01-08 20:25:05,1347640492083830787,
1168795798198464514,Rossano Calabria,2021-01-08 20:25:07,1347640499826520066,
2567300479,Alessandria Piemonte,2021-01-08 20:25:11,1347640517056745477,
50257359,Porto Azzurro Toscana,2021-01-08 20:25:14,1347640529467662338,
596665906,Milano,2021-01-08 20:25:19,1347640550040739842,
426622785,Milano,2021-01-08 20:25:34,1347640609876619265,
879276528097427456,Feltre Veneto Italy,2021-01-08 20:25:34,1347640612930121728,
1257554797,lombardia,2021-01-08 20:25:37,1347640624720326665,
376168820,Rossano,2021-01-08 20:25:41,1347640641463980036,
2873823887,Informatico,2021-01-08 20:25:42,1347640645226291212,
6495782,Bologna ITALY,2021-01-08 20:25:44,1347640655141629959,
1031476694027255810,Paola Calabria,2021-01-08 20:25:48,1347640670551494657,
974745589169745925,Cagliari Sardegna,2021-01-08 20:25:49,1347640673088913408,
1193518497453821952,Roma Lazio,2021-01-08 20:25:53,1347640693498519555,
244886806,Venice - Torino,2021-01-08 20:25:54,1347640694035406853,
30031962,Qui,2021-01-08 20:25:54,1347640696988119041,
392046617,Roma Lazio,2021-01-08 20:25:55,1347640698951127041,
822247982179512320,Palermo Sicilia,2021-01-08 20:25:59,1347640718681059328,
68398994,La Spezia,2021-01-08 20:26:02,1347640729791848454,
30031962,Qui,2021-01-08 20:26:06,1347640744677408769,
3065553531,Copacabana Colombia,2021-01-08 20:26:06,1347640745868591104,
1281577073291800577,caratteri un riposiziono mente,2021-01-08 20:26:07,1347640748469067776,
1256290005451972610,Milano Lombardia,2021-01-08 20:26:08,1347640754563330048,
515548298,Attore in #gameofkings ,2021-01-08 20:26:09,1347640760464764934,
41837285,Florence Italy,2021-01-08 20:26:15,1347640781960577026,
961437530,Milano Lombardia,2021-01-08 20:26:15,1347640783244029953,
610972828,Milano Lombardia,2021-01-08 20:26:17,1347640790223360001,
1333804912396951552,Saint-Raphaël France,2021-01-08 20:26:17,1347640792010137601,
1144941024856461313,Firenze⚜,2021-01-08 20:26:19,1347640799274668033,
512655114,roma,2021-01-08 20:26:24,1347640822083317763,
984225106087104512,Palazzolo dello Stella,2021-01-08 20:26:28,1347640839753883650,
467833615,Roma,2021-01-08 20:26:30,1347640847026835458,
2260566889,Sardegna.Italia.,2021-01-08 20:26:33,1347640857609035777,
501031046,Livorno Toscana,2021-01-08 20:26:33,1347640859630718983,
2173232146,Milano Lombardia,2021-01-08 20:26:37,1347640876898656257,
1192123762394763264,Luino Lombardia,2021-01-08 20:26:40,1347640890471419908,
1157709835993059335,Colle Brianza Lombardia,2021-01-08 20:26:41,1347640893269045251,
561296793,Messina,2021-01-08 20:26:43,1347640901921886209,
382579638,Napoli Campania,2021-01-08 20:26:47,1347640916497096707,
1228218354852171776,Italia Lombardia Treviglio ,2021-01-08 20:26:48,1347640920552968192,
1237071348662448129,Brunate Lombardia,2021-01-08 20:26:52,1347640940945674246,
3065553531,Copacabana Colombia,2021-01-08 20:27:01,1347640976853131264,
984225106087104512,Palazzolo dello Stella,2021-01-08 20:27:04,1347640989826097153,
2873823887,Informatico,2021-01-08 20:27:05,1347640994775367680,
1048664892,Oristano Sardegna,2021-01-08 20:27:11,1347641017441390593,
71562182,Venezia,2021-01-08 20:27:15,1347641033715298306,
1250018696183066626,Puglia Italia,2021-01-08 20:27:19,1347641053940224001,
876035197002809344,Milanese. Vivo a Spoleto (PG).,2021-01-08 20:27:21,1347641062140080129,
2873823887,Informatico,2021-01-08 20:27:24,1347641073095634944,
1015701804,Firenze Toscana,2021-01-08 20:27:24,1347641073133379585,
3330771076,Como Lombardia,2021-01-08 20:27:27,1347641083833044992,
596665906,Milano,2021-01-08 20:27:28,1347641091663781889,
2270469961,Marche Italia,2021-01-08 20:27:30,1347641097221189635,
2157125881,San Nicolò d'Arcidano,2021-01-08 20:27:32,1347641105739886592,
410984152,Salerno Campania,2021-01-08 20:27:32,1347641106167685121,
711988321707106304,Roma Lazio,2021-01-08 20:27:32,1347641107635707905,
304598010,Prato Toscana,2021-01-08 20:27:39,1347641135225823235,
2873823887,Informatico,2021-01-08 20:27:46,1347641165030547461,
426435191,Toscana,2021-01-08 20:27:49,1347641178599120898,
79116804,Bari Puglia,2021-01-08 20:27:51,1347641187038093312,
440129638,Veneto Italia,2021-01-08 20:27:56,1347641209112715270,
3025671640,Italia Pordenone,2021-01-08 20:28:04,1347641239609479169,
3197688345,Reggio Emilia Emilia Romagna,2021-01-08 20:28:04,1347641241249439746,
15519260,Roma Lazio,2021-01-08 20:28:07,1347641252481789954,
703490936446328832,Santa Maria Hoè,2021-01-08 20:28:09,1347641262338310144,
878679891385954304,Italia... Veneto...what else ?,2021-01-08 20:28:15,1347641285692321795,
2184955430,nel mondo,2021-01-08 20:28:19,1347641303484477442,
1193518497453821952,Roma Lazio,2021-01-08 20:28:19,1347641304273051648,
2333536199,Gorizia Friuli-Venezia Giulia,2021-01-08 20:28:20,1347641306764468225,
1228218354852171776,Italia Lombardia Treviglio ,2021-01-08 20:28:22,1347641317891911681,
83933691,Venezia Veneto,2021-01-08 20:28:28,1347641342193774592,
311550623,Milano Lombardia,2021-01-08 20:28:30,1347641349236011010,
1333804912396951552,Saint-Raphaël France,2021-01-08 20:28:35,1347641369897160704,
1337492166201970694,Reggio nell'Emilia Emilia Rom,2021-01-08 20:28:36,1347641375072919558,
846123636,Roma,2021-01-08 20:28:43,1347641404877639681,
1256290005451972610,Milano Lombardia,2021-01-08 20:28:44,1347641408111448064,
878679891385954304,Italia... Veneto...what else ?,2021-01-08 20:28:49,1347641429393334275,
2157125881,San Nicolò d'Arcidano,2021-01-08 20:28:55,1347641455385436164,
382579638,Napoli Campania,2021-01-08 20:28:59,1347641473576136708,
596665906,Milano,2021-01-08 20:29:02,1347641483277578240,
974745589169745925,Cagliari Sardegna,2021-01-08 20:29:05,1347641496628027398,
11330432,Torino Piemonte,2021-01-08 20:29:08,1347641510439788544,
879276528097427456,Feltre Veneto Italy,2021-01-08 20:29:21,1347641564957470721,
2873823887,Informatico,2021-01-08 20:29:33,1347641614576078852,
1114631966752747525,veneto ,2021-01-08 20:29:36,1347641625271541769,
1330833476422086656,Sicilia Italia,2021-01-08 20:29:37,1347641629096730626,
68831336,Milano,2021-01-08 20:29:39,1347641641058791425,
889890874003517440,Policoro Basilicata,2021-01-08 20:29:43,1347641655344705536,
21874933,Caldonazzo / Trentino / Europe,2021-01-08 20:29:45,1347641663624269825,
3065553531,Copacabana Colombia,2021-01-08 20:29:55,1347641707404406784,
363013876,Milano Lombardia,2021-01-08 20:29:55,1347641708180332545,
1237071348662448129,Brunate Lombardia,2021-01-08 20:29:57,1347641713322549251,
1637548675,Centro con cuore a sinistra...,2021-01-08 20:29:57,1347641714824122370,
1333804912396951552,Saint-Raphaël France,2021-01-08 20:30:01,1347641733044195328,
2492518320,Camaiore Toscana,2021-01-08 20:30:02,1347641737070653443,
1256290005451972610,Milano Lombardia,2021-01-08 20:30:03,1347641741965471744,
1168795798198464514,Rossano Calabria,2021-01-08 20:30:09,1347641763364810753,
91541686,Roma Lazio,2021-01-08 20:30:12,1347641777491226626,
1187992121451651072,San lazzaro di savena ( bologn,2021-01-08 20:30:12,1347641780041297921,
323816442,Bologna,2021-01-08 20:30:14,1347641787201048576,
2184955430,nel mondo,2021-01-08 20:30:17,1347641799276376070,
440129638,Veneto Italia,2021-01-08 20:30:22,1347641819593637898,
226933848,London England,2021-01-08 20:30:24,1347641828942766080,
714889234935578624,Genova/Colobraro(Matera) 💞,2021-01-08 20:30:29,1347641847573848066,
541508298,Roma,2021-01-08 20:30:31,1347641857120100355,
425014160,Roma,2021-01-08 20:30:34,1347641871623974925,
244886806,Venice - Torino,2021-01-08 20:30:40,1347641896324235266,
428197852,provincia di roma,2021-01-08 20:30:40,1347641897020497927,
714889234935578624,Genova/Colobraro(Matera) 💞,2021-01-08 20:30:47,1347641926850326529,
