user_id,user_location,tweet_created_at,tweet_id,;;
1010014627,ComelicoSuperioreBelluno🇮🇹,2021-01-07 17:51:57,1347239566739124226,;;
993395594101223424,Napoli Campania,2021-01-07 17:51:58,1347239570673463297,;;
807312714926325760,Pescara Abruzzo,2021-01-07 17:52:04,1347239594094448640,;;
600456063,Pèrma - Milano,2021-01-07 17:52:08,1347239612591255552,;;
1243133156519227393,Lodi Lombardia,2021-01-07 17:52:09,1347239615128858624,;;
765714842,Monopoli Puglia,2021-01-07 17:52:16,1347239643675299841,;;
426435191,Toscana,2021-01-07 17:52:20,1347239661576613893,;;
1252174902708375553,Piemonte,2021-01-07 17:52:38,1347239737220882436,;;
1157709835993059335,Colle Brianza Lombardia,2021-01-07 17:52:46,1347239771995860993,;;
267784243,como,2021-01-07 17:52:49,1347239781982470147,;;
392150617,Roma ,2021-01-07 17:52:55,1347239808280756233,;;
273317057,Monza,2021-01-07 17:52:58,1347239821597675520,;;
810923771045543936,Venice Baker street 221b,2021-01-07 17:52:59,1347239825758441474,;;
43303557,Torino,2021-01-07 17:53:00,1347239830913220609,;;
426435191,Toscana,2021-01-07 17:53:09,1347239867449815041,;;
546896409,Roma,2021-01-07 17:53:11,1347239875557396483,;;
462721739,Ancona Marche,2021-01-07 17:53:20,1347239914614697992,;;
843579242,Scanzorosciate (BG) Italia,2021-01-07 17:53:23,1347239926824361986,;;
933969417234468864,Messina Sicilia,2021-01-07 17:53:23,1347239926853754888,;;
1333804912396951552,Saint-Raphaël France,2021-01-07 17:53:30,1347239956792664064,;;
547397665,Lido di Roma Ostia.,2021-01-07 17:53:38,1347239990120620034,;;
1245505458,Milano,2021-01-07 17:53:40,1347239997741490176,;;
1423120962,Muravera Sardegna,2021-01-07 17:53:46,1347240022794235910,;;
2467975100,Milano Lombardia,2021-01-07 17:53:48,1347240030272708608,;;
910831301304967169,Cervia Emilia Romagna,2021-01-07 17:53:48,1347240032000729088,;;
910498398612094976,Mantova Lombardia,2021-01-07 17:53:49,1347240037046489089,;;
1243133156519227393,Lodi Lombardia,2021-01-07 17:53:50,1347240039424663554,;;
4468775656,seduto..,2021-01-07 17:53:52,1347240049461616640,;;
1204085946020433920, CRNA GORA🇲🇪,2021-01-07 17:54:05,1347240100338552842,;;
455147629,scandicci,2021-01-07 17:54:07,1347240110329356295,;;
1040471648,Milano Lombardia,2021-01-07 17:54:07,1347240110685900800,;;
1419936691,Veronella Veneto,2021-01-07 17:54:07,1347240111507963907,;;
392150617,Roma ,2021-01-07 17:54:14,1347240138938740737,;;
213013841,Mantova,2021-01-07 17:54:18,1347240154503782401,;;
905521260825804800,Milano Lombardia,2021-01-07 17:54:28,1347240197893840897,;;
1039251322317557761,Roma Lazio,2021-01-07 17:54:28,1347240199307329544,;;
2354643412,Assisi Quartaccio ♥️,2021-01-07 17:54:32,1347240214436179973,;;
2467975100,Milano Lombardia,2021-01-07 17:54:34,1347240224728952843,;;
22621506,Ancona - Italy,2021-01-07 17:54:36,1347240232765321216,;;
878679891385954304,Italia... Veneto...what else ?,2021-01-07 17:54:42,1347240258161811456,;;
1243133156519227393,Lodi Lombardia,2021-01-07 17:54:43,1347240262087696391,;;
4445552955,Biella Piemonte,2021-01-07 17:54:54,1347240309277659137,;;
933969417234468864,Messina Sicilia,2021-01-07 17:54:59,1347240328005382146,;;
513023072,Bergamo Italy,2021-01-07 17:55:01,1347240336465211393,;;
1291656504,Cagliari ,2021-01-07 17:55:01,1347240337299959810,;;
910831301304967169,Cervia Emilia Romagna,2021-01-07 17:55:02,1347240341263495168,;;
1161765088107401216,♡︎moonchild,2021-01-07 17:55:11,1347240380744527874,;;
41136780,Rome,2021-01-07 17:55:27,1347240445605277701,;;
585263805,Bergamo Lombardia,2021-01-07 17:55:28,1347240448193081346,;;
2892490420,Palermo Sicilia,2021-01-07 17:55:29,1347240456170721280,;;
459280748,Cremona Italia,2021-01-07 17:55:31,1347240462239768576,;;
90246703,Sabaudia Lazio,2021-01-07 17:55:47,1347240529864626176,;;
16273541,gramar nazi istant blok,2021-01-07 17:55:55,1347240564866101249,;;
194217573,FIRENZE,2021-01-07 17:55:57,1347240572344541184,;;
878679891385954304,Italia... Veneto...what else ?,2021-01-07 17:55:58,1347240576387862529,;;
478992515,Catanzaro,2021-01-07 17:56:15,1347240647519039492,;;
715901796586270721,Milano Lombardia,2021-01-07 17:56:21,1347240672475160578,;;
910831301304967169,Cervia Emilia Romagna,2021-01-07 17:56:24,1347240685389438977,;;
2948948513,padova veneto,2021-01-07 17:56:31,1347240712899866624,;;
1683545012,Firenze Toscana,2021-01-07 17:56:32,1347240717207416833,;;
489178186,Sul primo treno che passa ,2021-01-07 17:56:39,1347240745900630018,;;
133787641,Acquabuona- Cìan du fò,2021-01-07 17:56:44,1347240770781278216,;;
392150617,Roma ,2021-01-07 17:56:56,1347240817656819712,;;
1243133156519227393,Lodi Lombardia,2021-01-07 17:57:07,1347240864259710980,;;
304598010,Prato Toscana,2021-01-07 17:57:19,1347240914629046273,;;
51784767,Costigliole d'Asti,2021-01-07 17:57:26,1347240945272705026,;;
1146337897,Modena Emilia Romagna,2021-01-07 17:57:30,1347240963404689408,;;
1683545012,Firenze Toscana,2021-01-07 17:57:39,1347241000801067015,;;
608955220,Pisa Toscana,2021-01-07 17:57:40,1347241004957622276,;;
2467975100,Milano Lombardia,2021-01-07 17:57:44,1347241019830636545,;;
731093380151803904,Toscana Italia,2021-01-07 17:57:45,1347241023517433857,;;
2354643412,Assisi Quartaccio ♥️,2021-01-07 17:57:46,1347241030563864576,;;
910498398612094976,Mantova Lombardia,2021-01-07 17:58:03,1347241100449374210,;;
1044586818669146115,Brescia Lombardia,2021-01-07 17:58:07,1347241117956321282,;;
461058052,roma,2021-01-07 17:58:14,1347241145638776833,;;
547397665,Lido di Roma Ostia.,2021-01-07 17:58:14,1347241147341615108,;;
572426495,NAPOLI,2021-01-07 17:58:18,1347241164991172608,;;
878679891385954304,Italia... Veneto...what else ?,2021-01-07 17:58:19,1347241169072304129,;;
429928758,Milano Lombardia,2021-01-07 17:58:22,1347241179528757253,;;
572426495,NAPOLI,2021-01-07 17:58:24,1347241190110892033,;;
90360971,Ventimiglia Liguria,2021-01-07 17:58:30,1347241213473206276,;;
392150617,Roma ,2021-01-07 17:58:31,1347241215859826690,;;
1107205176,Dharamsala,2021-01-07 17:58:35,1347241233534562311,;;
1016293392811266048,Piombino Toscana,2021-01-07 17:58:35,1347241234402856966,;;
795653646,Gavardo (BS) Lombardia,2021-01-07 17:58:41,1347241258218119168,;;
2831593505,Nichelino Torino Italy,2021-01-07 17:58:51,1347241303311065094,;;
2467975100,Milano Lombardia,2021-01-07 17:58:52,1347241307698307074,;;
392150617,Roma ,2021-01-07 17:58:58,1347241331022843904,;;
931604699731693568,Noceto Emilia Romagna,2021-01-07 17:59:00,1347241340631994377,;;
2333536199,Gorizia Friuli-Venezia Giulia,2021-01-07 17:59:14,1347241396453965824,;;
558651454,Mirafiori Sud Europa,2021-01-07 17:59:14,1347241397112463364,;;
379670505,Chromatica,2021-01-07 17:59:16,1347241406398664709,;;
558670569,Tivoli RM Italia,2021-01-07 17:59:19,1347241418587328515,;;
143169845,Tatooine,2021-01-07 17:59:22,1347241431077892097,;;
785531744468557824,Venezia Veneto,2021-01-07 17:59:28,1347241457783087108,;;
878679891385954304,Italia... Veneto...what else ?,2021-01-07 17:59:29,1347241460169641990,;;
51784767,Costigliole d'Asti,2021-01-07 17:59:32,1347241473297817600,;;
130601609,ITALY,2021-01-07 17:59:34,1347241483213156352,;;
264900493,Milano,2021-01-07 17:59:36,1347241488531525633,;;
2163391283,Siena Toscana,2021-01-07 17:59:40,1347241505874993153,;;
3633652222,Mantova ,2021-01-07 17:59:48,1347241540209569794,;;
362055145,Giavera del Montello Veneto,2021-01-07 17:59:49,1347241544022163459,;;
887486635,Floridia Sicilia,2021-01-07 17:59:54,1347241567807889408,;;
538399479,Salerno,2021-01-07 17:59:54,1347241567568994304,;;
51784767,Costigliole d'Asti,2021-01-07 18:00:02,1347241598984331264,;;
34196694,Torino Piemonte,2021-01-07 18:00:04,1347241608216006656,;;
2467975100,Milano Lombardia,2021-01-07 18:00:12,1347241641099329538,;;
34196694,Torino Piemonte,2021-01-07 18:00:17,1347241661835792384,;;
105616077,Pesaro Italy,2021-01-07 18:00:22,1347241683784769536,;;
34196694,Torino Piemonte,2021-01-07 18:00:27,1347241705603440640,;;
51784767,Costigliole d'Asti,2021-01-07 18:00:33,1347241728701554689,;;
1107004287845044224,Avellino Campania,2021-01-07 18:00:37,1347241747378810882,;;
549660333,Ragusa Sicilia Italia,2021-01-07 18:00:40,1347241759248699393,;;
398290240,London England,2021-01-07 18:00:54,1347241819155918851,;;
547397665,Lido di Roma Ostia.,2021-01-07 18:00:57,1347241828916015104,;;
2260566889,Sardegna.Italia.,2021-01-07 18:01:07,1347241873870647302,;;
1617175428,Venezia - Venice (IT),2021-01-07 18:01:09,1347241882129231873,;;
322558643,Roma,2021-01-07 18:01:10,1347241883966328834,;;
564816340,Milano Italia // she/her,2021-01-07 18:01:27,1347241954388684800,;;
979128394364289024,New Zealand,2021-01-07 18:01:28,1347241958155042821,;;
1776913926,Lazio Italia,2021-01-07 18:01:29,1347241965683941376,;;
461476987,Roma,2021-01-07 18:01:29,1347241964987707392,;;
878679891385954304,Italia... Veneto...what else ?,2021-01-07 18:01:31,1347241973854437379,;;
426435191,Toscana,2021-01-07 18:01:36,1347241994695962624,;;
2467975100,Milano Lombardia,2021-01-07 18:01:41,1347242012895023104,;;
238520291,Genoa,2021-01-07 18:01:43,1347242020998426624,;;
878679891385954304,Italia... Veneto...what else ?,2021-01-07 18:01:55,1347242072240250883,;;
232908749,Toscana Italia,2021-01-07 18:01:56,1347242076946239490,;;
2450265194,Friuli-Venezia Giulia Italia,2021-01-07 18:01:56,1347242077285965827,;;
426435191,Toscana,2021-01-07 18:02:04,1347242112417484800,;;
1043768425808646144,Sevesooooo,2021-01-07 18:02:05,1347242115382841346,;;
812675712838725632,Nocera Umbra Umbria,2021-01-07 18:02:06,1347242120223072256,;;
392150617,Roma ,2021-01-07 18:02:15,1347242157091020807,;;
1683545012,Firenze Toscana,2021-01-07 18:02:17,1347242164829483009,;;
4468775656,seduto..,2021-01-07 18:02:24,1347242194189606914,;;
105616077,Pesaro Italy,2021-01-07 18:02:31,1347242224359190530,;;
431837925,Pedergnano_Erbusco_Brescia,2021-01-07 18:02:35,1347242242046627840,;;
2467975100,Milano Lombardia,2021-01-07 18:02:38,1347242255158013958,;;
1319314798320979970,Assisi Umbria,2021-01-07 18:02:47,1347242292827009028,;;
910498398612094976,Mantova Lombardia,2021-01-07 18:02:56,1347242329225179144,;;
1043768425808646144,Sevesooooo,2021-01-07 18:02:59,1347242342231797762,;;
14760180,Torino Piemonte,2021-01-07 18:03:00,1347242347092987905,;;
754241874546884608,Milano Lombardia,2021-01-07 18:03:03,1347242358866382851,;;
538399479,Salerno,2021-01-07 18:03:05,1347242365615026176,;;
3377889609,Dorgali Sardegna,2021-01-07 18:03:30,1347242472397799426,;;
379865125,Genova,2021-01-07 18:03:31,1347242475153465351,;;
438634199,Milano Lombardia,2021-01-07 18:03:34,1347242490043228160,;;
53946026,Cagliari Sardinia - Italy,2021-01-07 18:03:36,1347242495776874500,;;
202578237,Milano,2021-01-07 18:03:36,1347242496292761600,;;
1139290509359366146,Torino Piemonte,2021-01-07 18:03:40,1347242512684093447,;;
1102602164118216709,Pesaro Marche,2021-01-07 18:03:45,1347242536516149254,;;
2467975100,Milano Lombardia,2021-01-07 18:03:48,1347242545387069452,;;
123028666,Padova,2021-01-07 18:03:53,1347242567608504322,;;
878679891385954304,Italia... Veneto...what else ?,2021-01-07 18:04:03,1347242608372969473,;;
4468775656,seduto..,2021-01-07 18:04:07,1347242626593001473,;;
2467975100,Milano Lombardia,2021-01-07 18:04:23,1347242693408284672,;;
1291656504,Cagliari ,2021-01-07 18:04:27,1347242709480845313,;;
238520291,Genoa,2021-01-07 18:04:38,1347242757916655619,;;
308502130,mirano (Ve),2021-01-07 18:04:40,1347242763369197568,;;
750026070,Brescia,2021-01-07 18:04:45,1347242785473245194,;;
795653646,Gavardo (BS) Lombardia,2021-01-07 18:04:46,1347242792507080704,;;
3255826293,Milano Lombardia,2021-01-07 18:04:54,1347242824987774976,;;
273317057,Monza,2021-01-07 18:05:15,1347242913445646339,;;
1313021474245160961,Alghero Sardegna,2021-01-07 18:05:21,1347242935381843968,;;
2479620311,Nerviano Lombardia,2021-01-07 18:05:26,1347242956974129153,;;
3255826293,Milano Lombardia,2021-01-07 18:05:29,1347242972476284928,;;
1319314798320979970,Assisi Umbria,2021-01-07 18:05:30,1347242975198384133,;;
2173232146,Milano Lombardia,2021-01-07 18:05:31,1347242979560464384,;;
1239553189671841798,Genova Liguria,2021-01-07 18:05:41,1347243021507710978,;;
3100181957,Milano Lombardia,2021-01-07 18:05:41,1347243021977399299,;;
447859051,Bari - Lecce,2021-01-07 18:05:42,1347243023718092807,;;
499917668,Catania,2021-01-07 18:05:47,1347243044513476608,;;
878679891385954304,Italia... Veneto...what else ?,2021-01-07 18:05:49,1347243056366579715,;;
2467975100,Milano Lombardia,2021-01-07 18:05:59,1347243095851753475,;;
879276528097427456,Feltre Veneto Italy,2021-01-07 18:06:00,1347243099454664706,;;
738637670,Roma,2021-01-07 18:06:14,1347243160892825601,;;
3058516999,Bitonto Puglia,2021-01-07 18:06:17,1347243172502626307,;;
456696369,Offagna,2021-01-07 18:06:19,1347243180517945345,;;
407314087,San Giorgio delle Pertiche ,2021-01-07 18:06:20,1347243184007622658,;;
1282390553955631105,Abruzzo Italia,2021-01-07 18:06:21,1347243189544099848,;;
50594457,N 47°30' 0'' / E 19°3' 0'',2021-01-07 18:06:46,1347243295584505857,;;
97289616,Milano.,2021-01-07 18:06:59,1347243348512415745,;;
156652786,anarres,2021-01-07 18:07:01,1347243355001024512,;;
40062832,Bologna - Italy,2021-01-07 18:07:32,1347243485594869762,;;
1118119168975544321,Genova Liguria,2021-01-07 18:07:33,1347243491345256450,;;
403405684,Como Italy,2021-01-07 18:07:35,1347243500706918401,;;
1308822793,Bari Puglia Italia,2021-01-07 18:07:36,1347243505324855298,;;
1063069212,Piacenza Emilia Romagna,2021-01-07 18:07:38,1347243510982963201,;;
362055145,Giavera del Montello Veneto,2021-01-07 18:07:45,1347243542050197505,;;
785531744468557824,Venezia Veneto,2021-01-07 18:07:49,1347243557120303104,;;
432880282,parabiago ,2021-01-07 18:07:53,1347243576791605250,;;
919239149600862209,Milano Lombardia,2021-01-07 18:08:17,1347243677467504642,;;
549660333,Ragusa Sicilia Italia,2021-01-07 18:08:24,1347243706357837825,;;
298079436,Romagna/Milano/Bruxelles,2021-01-07 18:08:30,1347243728721870850,;;
1303269224169775105,Napoli Campania,2021-01-07 18:08:31,1347243735231451138,;;
2782312311,Napoli Campania,2021-01-07 18:08:41,1347243774397833217,;;
887422981001162752,Riace MarinaCalabria,2021-01-07 18:08:41,1347243776532738052,;;
412556755,Manila Bangkok Milano,2021-01-07 18:08:42,1347243781020594176,;;
291739796,Genova Italy,2021-01-07 18:08:45,1347243791527374851,;;
392150617,Roma ,2021-01-07 18:08:45,1347243793167347712,;;
459280748,Cremona Italia,2021-01-07 18:08:47,1347243801694396419,;;
846123636,Roma,2021-01-07 18:08:52,1347243824062603264,;;
4841486920,voglio un succo e uno xanax,2021-01-07 18:08:57,1347243845126402048,;;
26980751,Milano,2021-01-07 18:09:27,1347243968430551046,;;
16273541,gramar nazi istant blok,2021-01-07 18:09:33,1347243993738960897,;;
138029651,Bari Puglia,2021-01-07 18:09:37,1347244011086622724,;;
386811424,Roma Lazio,2021-01-07 18:09:38,1347244016178442240,;;
878679891385954304,Italia... Veneto...what else ?,2021-01-07 18:09:43,1347244035107381248,;;
9377292,Piacenza Emilia Romagna,2021-01-07 18:09:53,1347244076471611394,;;
2347245806,Foggia Puglia,2021-01-07 18:09:55,1347244084734418945,;;
3255826293,Milano Lombardia,2021-01-07 18:09:55,1347244088324726791,;;
919239149600862209,Milano Lombardia,2021-01-07 18:09:59,1347244104451842049,;;
29500017,Casalecchio di Reno,2021-01-07 18:10:03,1347244122063708163,;;
3255826293,Milano Lombardia,2021-01-07 18:10:04,1347244122659291138,;;
3100181957,Milano Lombardia,2021-01-07 18:10:13,1347244161083338758,;;
2333536199,Gorizia Friuli-Venezia Giulia,2021-01-07 18:10:27,1347244220776673280,;;
412556755,Manila Bangkok Milano,2021-01-07 18:10:35,1347244254263988226,;;
4468775656,seduto..,2021-01-07 18:10:58,1347244351630536706,;;
51499615,LuccaItaly,2021-01-07 18:11:12,1347244408324780032,;;
2657512986,Roma,2021-01-07 18:11:18,1347244435113959426,;;
2907943522,Roma Lazio,2021-01-07 18:11:19,1347244437076905984,;;
4837674431,Rome Lazio,2021-01-07 18:11:21,1347244448468660224,;;
919239149600862209,Milano Lombardia,2021-01-07 18:11:21,1347244449039060992,;;
467833615,Roma,2021-01-07 18:11:28,1347244477677776897,;;
2333536199,Gorizia Friuli-Venezia Giulia,2021-01-07 18:11:31,1347244487458873344,;;
917625391157792768,Campidoglio,2021-01-07 18:11:32,1347244492827611137,;;
2163391283,Siena Toscana,2021-01-07 18:11:42,1347244536783896576,;;
102936619,Deruta Umbria,2021-01-07 18:11:46,1347244551455518721,;;
1258376281760116738,Porto Istana Olbia Sardegna,2021-01-07 18:11:50,1347244569340104707,;;
4468775656,seduto..,2021-01-07 18:12:04,1347244627884126212,;;
238745000,Fondi (LT) - Italia,2021-01-07 18:12:04,1347244629184413698,;;
435220751,Milano,2021-01-07 18:12:15,1347244675153993730,;;
574620995,Milano,2021-01-07 18:12:16,1347244678102573056,;;
1249626038868590598,Cingoli Marche,2021-01-07 18:12:16,1347244678815608833,;;
1366810741,Lombardia Italia,2021-01-07 18:12:23,1347244707961827330,;;
3100181957,Milano Lombardia,2021-01-07 18:12:27,1347244724860628992,;;
1039251322317557761,Roma Lazio,2021-01-07 18:12:28,1347244729868681216,;;
2798245628,Roma,2021-01-07 18:12:31,1347244741851807746,;;
795653646,Gavardo (BS) Lombardia,2021-01-07 18:12:33,1347244751058300930,;;
607155294,Milano,2021-01-07 18:12:35,1347244757261701129,;;
2479620311,Nerviano Lombardia,2021-01-07 18:12:36,1347244762642972680,;;
405719917,Milano,2021-01-07 18:12:58,1347244853592272900,;;
90246703,Sabaudia Lazio,2021-01-07 18:13:03,1347244873246793730,;;
1291656504,Cagliari ,2021-01-07 18:13:09,1347244899171770368,;;
102340519,Vecchiano Toscana,2021-01-07 18:13:15,1347244923792273416,;;
1281577073291800577,caratteri un riposiziono mente,2021-01-07 18:13:19,1347244944235356162,;;
405476051,Milano/Catania,2021-01-07 18:13:20,1347244946391257090,;;
911583739125338112,Codroipo Friuli-Venezia Giulia,2021-01-07 18:13:22,1347244954482077698,;;
3358745909,Piazza Umberto I 13 Vico Eque,2021-01-07 18:13:27,1347244975495413761,;;
2479620311,Nerviano Lombardia,2021-01-07 18:13:36,1347245013525295106,;;
3100181957,Milano Lombardia,2021-01-07 18:13:37,1347245017396617216,;;
2340150223,Roma Lazio,2021-01-07 18:13:53,1347245083779878913,;;
160213845,Roma Lazio,2021-01-07 18:14:03,1347245126544973825,;;
1009416837321412608,Milano Lombardia,2021-01-07 18:14:03,1347245128558239744,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:14:16,1347245183155531779,;;
3294215278,Bergamo,2021-01-07 18:14:33,1347245251937894405,;;
473960675,Reggio Emilia-Italy,2021-01-07 18:14:33,1347245253913403395,;;
1252905490952183808,Cagliari Sardinia,2021-01-07 18:14:38,1347245272687112192,;;
778682576219230210,Firenze Toscana,2021-01-07 18:14:39,1347245279775490061,;;
2871128064,Roma Lazio,2021-01-07 18:14:42,1347245288738729986,;;
708513877,Roma,2021-01-07 18:14:51,1347245329373126658,;;
135552791,Giussano,2021-01-07 18:15:04,1347245381021790209,;;
1342543513,Siena Toscana,2021-01-07 18:15:06,1347245392644231178,;;
1009416837321412608,Milano Lombardia,2021-01-07 18:15:08,1347245401062187008,;;
1201140945523236865,via Giannelli 32 Ancona,2021-01-07 18:15:18,1347245441684017154,;;
444068106,Nord est,2021-01-07 18:15:19,1347245445404385280,;;
298079436,Romagna/Milano/Bruxelles,2021-01-07 18:15:24,1347245464987512836,;;
2565904654,Milano Italia,2021-01-07 18:15:25,1347245469689405447,;;
1039251322317557761,Roma Lazio,2021-01-07 18:15:29,1347245489423589378,;;
1008758812969525254,Roma Lazio,2021-01-07 18:15:34,1347245506938990599,;;
3377889609,Dorgali Sardegna,2021-01-07 18:15:41,1347245537003769861,;;
143109927,Bologna-Londra-Rovigo,2021-01-07 18:15:42,1347245541089038336,;;
66648820,Falconara Marittima,2021-01-07 18:15:49,1347245573104160778,;;
1474124408,Lombardia Italia,2021-01-07 18:15:50,1347245577336221696,;;
918889099, ,2021-01-07 18:15:51,1347245581064876034,;;
367034449,Roma,2021-01-07 18:15:54,1347245593928884229,;;
2464303161,Milano & lago d'Iseo,2021-01-07 18:15:59,1347245611821752321,;;
795653646,Gavardo (BS) Lombardia,2021-01-07 18:16:00,1347245619405062144,;;
151576329,Napoli,2021-01-07 18:16:01,1347245623444185095,;;
476703111,Quinzano d'Oglio Brescia ,2021-01-07 18:16:09,1347245657120239616,;;
2657512986,Roma,2021-01-07 18:16:12,1347245669669625856,;;
894577633253609472,Ticino Svizzera,2021-01-07 18:16:22,1347245711017074692,;;
135552791,Giussano,2021-01-07 18:16:28,1347245735440494593,;;
1068702887184871432,Ferrara,2021-01-07 18:16:30,1347245741341863937,;;
2347245806,Foggia Puglia,2021-01-07 18:16:35,1347245763953364993,;;
22612494,Monza Lombardia,2021-01-07 18:16:35,1347245765626908674,;;
1013577343,UmbriaItalyDubai & Bahrein,2021-01-07 18:16:41,1347245788485873664,;;
1291656504,Cagliari ,2021-01-07 18:16:45,1347245807960006656,;;
1683545012,Firenze Toscana,2021-01-07 18:16:53,1347245841522819073,;;
2479620311,Nerviano Lombardia,2021-01-07 18:17:00,1347245869201043462,;;
2354643412,Assisi Quartaccio ♥️,2021-01-07 18:17:02,1347245877786800139,;;
16273541,gramar nazi istant blok,2021-01-07 18:17:05,1347245891665735685,;;
1016293392811266048,Piombino Toscana,2021-01-07 18:17:06,1347245895541207044,;;
486138911,Balcone di Babilonia,2021-01-07 18:17:18,1347245944497205254,;;
2260566889,Sardegna.Italia.,2021-01-07 18:17:18,1347245944723681281,;;
298079436,Romagna/Milano/Bruxelles,2021-01-07 18:17:25,1347245975681818624,;;
2657512986,Roma,2021-01-07 18:17:27,1347245983390949376,;;
189081490,Quascierana far from Casoria,2021-01-07 18:17:29,1347245992182214657,;;
1683545012,Firenze Toscana,2021-01-07 18:17:30,1347245995340533760,;;
1236533563,Ragusa,2021-01-07 18:17:32,1347246004647518208,;;
13260592,Milan Italy,2021-01-07 18:17:41,1347246040261537798,;;
461058052,roma,2021-01-07 18:17:41,1347246040639004677,;;
947879034,Molfetta Puglia,2021-01-07 18:17:41,1347246042497036293,;;
1264854261663518720,Sassuolo Emilia Romagna,2021-01-07 18:17:44,1347246055130161152,;;
1333851715997675528,Pesaro e Urbino Marche,2021-01-07 18:17:47,1347246066199097348,;;
1252905490952183808,Cagliari Sardinia,2021-01-07 18:17:51,1347246083060232192,;;
2260566889,Sardegna.Italia.,2021-01-07 18:17:52,1347246088105959426,;;
1277619495243317251,Villasanta Lombardia,2021-01-07 18:17:54,1347246093722116099,;;
467833615,Roma,2021-01-07 18:17:56,1347246102643429377,;;
790929273418878976,Roma Lazio,2021-01-07 18:17:58,1347246111401144320,;;
626374241,Fiumicino Lazio,2021-01-07 18:18:02,1347246127847006210,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:18:03,1347246135199604740,;;
102655654,Milano Lombardia,2021-01-07 18:18:06,1347246146759094279,;;
1008758812969525254,Roma Lazio,2021-01-07 18:18:07,1347246150856945665,;;
405564370,Ancona,2021-01-07 18:18:07,1347246151314104321,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:18:10,1347246163251109890,;;
1264854261663518720,Sassuolo Emilia Romagna,2021-01-07 18:18:13,1347246173552324610,;;
435220751,Milano,2021-01-07 18:18:17,1347246192443449344,;;
1013577343,UmbriaItalyDubai & Bahrein,2021-01-07 18:18:20,1347246202736304131,;;
808060994488561664,Verona Veneto,2021-01-07 18:18:21,1347246208562196486,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:18:22,1347246215142977538,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:18:26,1347246229772754944,;;
1068702887184871432,Ferrara,2021-01-07 18:18:28,1347246237473505283,;;
829421438167826432,Rutino Campania,2021-01-07 18:18:28,1347246238719234050,;;
486138911,Balcone di Babilonia,2021-01-07 18:18:32,1347246254670147584,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:18:33,1347246257438416896,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:18:38,1347246279324282881,;;
476703111,Quinzano d'Oglio Brescia ,2021-01-07 18:18:39,1347246283422117893,;;
1264854261663518720,Sassuolo Emilia Romagna,2021-01-07 18:18:43,1347246302468386816,;;
4866946659,Firenze Toscana,2021-01-07 18:18:44,1347246306075545608,;;
1252905490952183808,Cagliari Sardinia,2021-01-07 18:18:45,1347246311335190535,;;
3315105982,Roma Lazio,2021-01-07 18:18:46,1347246313382047745,;;
1286040727558991877,Taranto Puglia,2021-01-07 18:18:48,1347246323532242944,;;
754241874546884608,Milano Lombardia,2021-01-07 18:18:50,1347246332336078848,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:18:52,1347246339009241089,;;
2302151496,Pesaro - Italy,2021-01-07 18:18:55,1347246353274052610,;;
411512317,palermo,2021-01-07 18:18:58,1347246364435087362,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:19:03,1347246385595371522,;;
1252905490952183808,Cagliari Sardinia,2021-01-07 18:19:09,1347246408517246977,;;
4841486920,voglio un succo e uno xanax,2021-01-07 18:19:16,1347246437743128576,;;
563108347,Roma,2021-01-07 18:19:16,1347246440012259328,;;
1683545012,Firenze Toscana,2021-01-07 18:19:17,1347246441954242560,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:19:27,1347246485424009216,;;
3075456148,Scandicci Toscana,2021-01-07 18:19:28,1347246491962925061,;;
1252174902708375553,Piemonte,2021-01-07 18:19:29,1347246494672441345,;;
827814626121375744,Padova Veneto,2021-01-07 18:19:34,1347246516608651264,;;
1252174902708375553,Piemonte,2021-01-07 18:19:36,1347246521775960066,;;
1252174902708375553,Piemonte,2021-01-07 18:19:43,1347246554118299648,;;
1252905490952183808,Cagliari Sardinia,2021-01-07 18:19:47,1347246571121999874,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:19:48,1347246574703955968,;;
1252174902708375553,Piemonte,2021-01-07 18:19:53,1347246596040261632,;;
795653646,Gavardo (BS) Lombardia,2021-01-07 18:19:54,1347246599198683142,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:19:55,1347246602063409153,;;
241972508,Verbania e Bologna,2021-01-07 18:19:55,1347246604739366913,;;
3015121,rome italy,2021-01-07 18:19:59,1347246620740636675,;;
1264854261663518720,Sassuolo Emilia Romagna,2021-01-07 18:20:05,1347246646774673411,;;
947879034,Molfetta Puglia,2021-01-07 18:20:06,1347246649295384585,;;
2163391283,Siena Toscana,2021-01-07 18:20:12,1347246672905179139,;;
2479620311,Nerviano Lombardia,2021-01-07 18:20:20,1347246706241499136,;;
444068106,Nord est,2021-01-07 18:20:20,1347246708904878086,;;
